,filename,acquisition,systemVendor,systemModel,systemFieldStrength_T,receiverChannels,institutionName,enc_x,enc_y,enc_z,rec_x,rec_y,rec_z,enc_x_mm,enc_y_mm,enc_z_mm,rec_x_mm,rec_y_mm,rec_z_mm,nPE,acc,num_low_freq
447,multicoil_train/file1000715.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0
448,multicoil_train/file1000719.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0
449,multicoil_train/file1000721.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0
450,multicoil_train/file1000723.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0
451,multicoil_train/file1000010.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
452,multicoil_train/file1000057.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
453,multicoil_train/file1000089.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
454,multicoil_train/file1000090.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
455,multicoil_train/file1000097.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,356,1,320,320,1,280.0,155.53999299999995,4.5,140.0,140.0,3.0,320,0,0
456,multicoil_train/file1000101.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
457,multicoil_train/file1000111.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
458,multicoil_train/file1000149.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
459,multicoil_train/file1000207.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
460,multicoil_train/file1000211.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
461,multicoil_train/file1000252.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
462,multicoil_train/file1000262.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
463,multicoil_train/file1000285.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
464,multicoil_train/file1000326.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
465,multicoil_train/file1000330.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
466,multicoil_train/file1000336.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
467,multicoil_train/file1000339.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
468,multicoil_train/file1000384.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
469,multicoil_train/file1000426.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
470,multicoil_train/file1000489.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
471,multicoil_train/file1000508.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
472,multicoil_train/file1000535.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
473,multicoil_train/file1000554.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
474,multicoil_train/file1000557.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
475,multicoil_train/file1000584.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
476,multicoil_train/file1000061.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
477,multicoil_train/file1000115.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
478,multicoil_train/file1000159.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
479,multicoil_train/file1000181.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
480,multicoil_train/file1000287.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
481,multicoil_train/file1000371.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
482,multicoil_train/file1000550.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
483,multicoil_train/file1000605.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
484,multicoil_train/file1000691.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
485,multicoil_train/file1000728.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
486,multicoil_train/file1000760.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0
